id,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,calculated_host_listings_count,reviews_per_month,Amenity_TV,Amenity_Internet,Amenity_WirelessInternet,Amenity_Freeparkingonpremises,Amenity_Elevatorinbuilding,Amenity_Heating,Amenity_Family/kidfriendly,Amenity_Smokedetector,Amenity_Essentials,Amenity_CableTV,Amenity_Kitchen,Amenity_Petsallowed,Amenity_Gym,Amenity_Petsliveonthisproperty,Amenity_Cat(s),Amenity_Suitableforevents,Amenity_Washer,Amenity_Firstaidkit,Amenity_Shampoo,Amenity_24-hourcheck-in,Amenity_Hangers,Amenity_Hairdryer,Amenity_Iron,Amenity_Laptopfriendlyworkspace,Amenity_Privatelivingroom,Amenity_Privateentrance,Amenity_Dryer,Amenity_Carbonmonoxidedetector,Amenity_Lockonbedroomdoor,Amenity_Smokingallowed,Amenity_Breakfast,Amenity_Safetycard,Amenity_Dog(s),Amenity_Fireextinguisher,Amenity_Buzzer/wirelessintercom,Amenity_Hottub,Amenity_Indoorfireplace,Amenity_Otherpet(s),Amenity_Wheelchairaccessible,Amenity_SelfCheck-In,Amenity_Smartlock,Amenity_Keypad,Amenity_Lockbox,Amenity_Airconditioning,Amenity_DoormanEntry,Amenity_Doorman,Amenity_Pool,Amenity_Freeparkingonstreet,Amenity_Paidparkingoffpremises,house_rules_allow,house_rules_ani,house_rules_apart,house_rules_check,house_rules_clean,house_rules_flat,house_rules_guest,house_rules_home,house_rules_hous,house_rules_leav,house_rules_loud,house_rules_make,house_rules_music,house_rules_neighbour,house_rules_nois,house_rules_onli,house_rules_parti,house_rules_pet,house_rules_pleas,house_rules_respect,house_rules_shoe,house_rules_smoke,house_rules_stay,house_rules_thi,house_rules_time,house_rules_treat,house_rules_use,experiences_offered,host_location,host_response_time,host_is_superhost,neighbourhood_cleansed,zipcode,property_type,room_type,bed_type,first_review,last_review,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,host_response_rate_binned,host_verification_binned,perceived_quality
12445521,0.2,0.125,0.2,0.06666666666666668,0.17976946965260954,0.2995991983967936,0.10579345088161207,0.06666666666666668,0.0,0.0,0.12181640836674976,0.7,0.5666666666666667,0.5888888888888889,0.3726027397260274,0.12968299711815562,0.002816901408450705,4.93,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421904067497803,0.0,0.0,0.0,0.0,0.2956155895687302,0.0,0.0,0.2425377466565618,0.2869706894022455,0.1886467720835792,0.25932839239918354,0.0,0.19200955682644685,0.0,0.3199436120434509,0.0,0.3419879603600741,0.0,0,0,1,1,28,209,10,1,0,61,240,1,0,0,0,0,0,1
14583168,0.06666666666666668,0.125,0.1,0.0,0.10116404382765136,0.07414829659318638,0.12090680100755667,0.06666666666666668,0.075,0.00558659217877095,0.12181640836674976,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.09863013698630137,0.02017291066282421,0.0,1.73,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29817238436506033,0.0,0.0,0.347653747335355,0.35983948603981475,0.3672000596488543,0.2859333291201185,0.2891388094034054,0.0,0.2345939381612989,0.0,0.3649360958825952,0.25083464198300365,0.0,0.0,0.0,0.0,0.0,0.33078687144819896,0.0,0,0,1,0,28,261,0,0,0,279,25,0,1,0,0,0,0,0
2985664,0.13333333333333333,0.125,0.1,0.06666666666666668,0.07837986242911273,0.2995991983967936,0.04282115869017632,0.06666666666666668,0.1,0.00558659217877095,0.12181640836674976,0.13333333333333333,0.13333333333333333,0.12222222222222222,0.7150684931506849,0.02881844380403458,0.0,0.49,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7930819548207069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4268876873068355,0.0,0.0,0.4344973134135441,0.0,0.0,0.0,0.0,0.0,0,0,2,0,28,261,0,0,0,487,42,0,0,0,0,2,1,0
6764729,0.3333333333333333,0.1875,0.2,0.06666666666666668,0.20369286012107515,0.2995991983967936,0.17884130982367755,0.3333333333333333,0.15,0.00558659217877095,0.12181640836674976,0.43333333333333335,0.38333333333333336,0.4555555555555556,0.8109589041095892,0.06051873198847262,0.002816901408450705,1.16,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20428023384275826,0.0,0.0,0.4221725376265083,0.0,0.20027452791225525,0.0,0.0,0.20048059747976224,0.4088847903484776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2355688729226407,0.0,0.0,0.2397680829224165,0.0,0.0,0.6477417531564339,0.0,0.0,0,0,1,0,28,261,1,0,0,195,9,0,0,0,0,1,1,0
3879276,0.06666666666666668,0.25,0.1,0.0,0.04648200847115865,0.249498997995992,0.05541561712846348,0.0,0.09,0.0,0.12181640836674976,0.13333333333333333,0.3333333333333333,0.4,0.5671232876712329,0.054755043227665716,0.0014084507042253524,0.78,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7092580878613063,0.5682952434250454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41712525829035096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,28,209,0,1,0,292,124,0,2,0,0,0,1,0
3554383,0.06666666666666668,0.125,0.1,0.0,0.08293669870882045,0.1492985971943888,0.06297229219143577,0.0,0.0,0.00558659217877095,0.12181640836674976,0.13333333333333333,0.06666666666666668,0.12222222222222222,0.030136986301369864,0.008645533141210375,0.0,0.22,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.30061760562525874,0.0,0.6440363927447863,0.0,0.0,0.0,0.23614758357470134,0.0,0.0,0.30085624129880223,0.0,0.0,0.0,0.0,0.0,0.3472883109577874,0.0,0.0,0.0,0.0,0.3322881634344518,0.1764206591054148,0.0,0.2939679870429148,0.0,0.0,0.0,0,0,2,0,28,209,0,1,0,1379,178,0,1,0,0,0,0,1
10682364,0.4666666666666667,0.125,0.1,0.2,0.12394822522618995,0.1993987975951904,0.09319899244332494,0.06666666666666668,0.075,0.0,0.12181640836674976,0.7333333333333333,0.36666666666666653,0.24444444444444444,0.06027397260273973,0.12103746397694524,0.004225352112676056,3.44,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,28,209,0,0,0,414,51,0,0,0,0,1,2,0
11288554,0.06666666666666668,0.125,0.1,0.0,0.13534031592545928,0.1993987975951904,0.05541561712846348,0.0,0.0,0.00558659217877095,0.12181640836674976,0.0,0.0,0.0,0.589041095890411,0.002881844380403458,0.0,0.34,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473103082732776,0.4927874343964904,0.5025256541843485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404162637472255,0.0,0.0,0.0,0.29467863703226904,0.0,0.0,0.0,0.0,0.0,0,1,0,0,28,298,0,0,0,402,242,0,2,0,0,0,2,0
4214770,0.06666666666666668,0.125,0.1,0.0,0.04420359033130478,0.09919839679358718,0.030226700251889168,0.0,0.05,0.0,0.12181640836674976,0.5,0.75,0.8333333333333334,0.252054794520548,0.27089337175792505,0.0,3.31,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,28,261,0,1,0,12,5,1,1,0,0,0,2,1
5132321,0.26666666666666666,0.125,0.2,0.2,0.12964427057582462,0.1492985971943888,0.19395465994962216,0.2,0.125,0.0111731843575419,0.12181640836674976,0.43333333333333335,0.3,0.4555555555555556,0.7342465753424657,0.1239193083573487,0.01126760563380282,1.81,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4148932816472219,0.0,0.0,0.0,0.0,0.6149339244350941,0.0,0.0,0.0,0.4299827308185045,0.0,0.0,0.0,0.3576106853609169,0.0,0.2901488706427197,0.0,0.0,0.0,0.0,0.2297017962514966,0.0,0.0,0.0,0.0,0.0,0,0,1,0,28,261,0,0,0,1213,185,0,0,0,0,0,1,0
2451597,0.06666666666666668,0.125,0.0,0.0,0.13534031592545928,0.5,0.09319899244332494,0.06666666666666668,0.0,0.00558659217877095,0.012896932914273329,0.5,0.7,0.8,0.9506849315068492,0.1844380403458213,0.00563380281690141,1.86,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186212383352384,0.4953126967638335,0.32560517456030724,0.0,0.0,0.33140935610614924,0.6029682414721939,0.0,0.0,0.0,0.0,0,0,1,1,28,205,0,0,0,763,34,0,0,0,1,0,0,1
4347496,0.3333333333333333,0.125,0.2,0.13333333333333333,0.20369286012107515,0.1492985971943888,0.05541561712846348,0.3333333333333333,0.15,0.00558659217877095,0.0016256638127235287,0.0,0.0,0.0,0.0547945205479452,0.005763688760806916,0.0,0.19,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4059402244760959,0.0,0.40193365755030735,0.0,0.2976906403604097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28092320058883885,0.0,0.4370062452135716,0.3003712329342942,0.4188866752714199,0.2223981214920331,0.0,0.0,0.0,0.0,0.0,1,0,2,0,28,209,0,0,0,647,5,0,1,0,0,0,1,1
16012918,0.6,0.1875,0.4,0.2,0.25495726826778703,0.3997995991983968,0.2392947103274559,0.2,0.075,0.0111731843575419,0.12181640836674976,0.4666666666666667,0.5,0.3333333333333333,0.2410958904109589,0.008645533141210375,0.002816901408450705,2.37,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6236673333071625,0.0,0.6587320969404735,0.0,0.0,0.0,0.42084567459573496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,28,261,0,0,0,687,1,0,0,0,1,0,0,1
9593832,0.2,0.125,0.1,0.06666666666666668,0.10116404382765136,0.1993987975951904,0.10579345088161207,0.0,0.0,0.01675977653631285,0.12181640836674976,0.0,0.0,0.0,0.0,0.04034582132564842,0.023943661971830985,1.21,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,28,297,0,0,0,1021,53,1,0,0,0,0,0,0
3824871,0.2,0.25,0.2,0.13333333333333333,0.3119177217641336,0.1993987975951904,0.04282115869017632,0.13333333333333333,0.0,0.00558659217877095,0.12181640836674976,0.0,0.16666666666666666,0.4,0.09863013698630137,0.03746397694524496,0.0,0.54,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6118135553053344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049625374386731,0.0,0.0,0.3587645388728851,0.0,0.0,0.0,0.0,0.0,4,1,0,0,28,209,0,0,0,226,185,0,1,0,0,2,1,0
3687523,0.0,0.125,0.1,0.0,0.08065828056896658,0.249498997995992,0.030226700251889168,0.0,0.075,0.00558659217877095,0.12181640836674976,0.0,0.0,0.0,0.00821917808219178,0.1037463976945245,0.002816901408450705,1.29,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33053052723392906,0.0,0.0,0.0,0.0,0.1224739247708434,0.0,0.0,0.1560339686982749,0.17127587382792284,0.0,0.1809056038316058,0.0,0.0,0.0,0.11557557501185604,0.0,0.17979023437175434,0.0,0.0,0.3659902880092641,0.0,0.7623074643645702,0.0,0.0,0.16910660371180058,0,0,1,0,28,261,0,1,0,963,438,0,0,0,0,0,0,1
3810072,0.2,0.25,0.2,0.06666666666666668,0.21508495082034446,0.1993987975951904,0.03778337531486146,0.0,0.0,0.00558659217877095,0.12181640836674976,0.0,0.0,0.0,0.0,0.05187319884726225,0.0,0.7,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33836628054500595,0.0,0.0,0.0,0.0,0.0,0.0,0.3188080154018753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508294925090918,0.2967814840371035,0.3901922464234479,0.26819416752805064,0.0,0.1985738729727342,0.0,0.33088166665464225,0.0,0.35367965491492714,0.3670059490045003,0,0,1,0,28,261,0,0,0,1107,19,0,0,0,0,0,1,1
16921576,0.2,0.25,0.2,0.06666666666666668,0.21508495082034446,0.3496993987975952,0.23173803526448364,0.0,0.0,0.00558659217877095,0.12181640836674976,0.36666666666666653,0.5,0.5777777777777777,0.35342465753424657,0.008645533141210375,0.11830985915492954,5.14,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2751200342673411,0.29162802507899904,0.0,0.5685724988348049,0.0,0.1348626197102048,0.3241772773924461,0.0,0.0,0.1376692147545919,0.0,0.0,0.0,0.12428872650488842,0.12568207600867745,0.15891612836950464,0.20394531766938984,0.12065406151979136,0.2379441533756596,0.21806424813303504,0.0,0.0,0.0,0.26903441832866665,0.2907880186162273,0.0,0.0,0,0,1,0,28,209,0,0,0,571,5,1,0,0,0,1,1,1
13262833,0.13333333333333333,0.125,0.1,0.06666666666666668,0.03622912684181626,0.06412825651302605,0.005037783375314861,0.0,0.095,0.0,0.12181640836674976,0.43333333333333335,0.3,0.4111111111111111,0.10136986301369864,0.1037463976945245,0.0,4.53,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262478089535269,0.0,0.0,0.6097163665964039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927134179990292,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,28,261,0,1,0,99,11,1,2,0,0,0,2,0
4612619,0.4666666666666667,0.25,0.3,0.3333333333333333,0.28343749501596033,0.5,0.2443324937027708,0.2,0.25,0.0111731843575419,0.12181640836674976,1.0,1.0,1.0,0.2465753424657534,0.02017291066282421,0.0,0.38,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427298601207282,0.5534550172460552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31885943841275805,0.43832875936118254,0.0,0.3245433716323454,0.0,0.0,0.0,0.0,0.0,0,1,0,0,28,261,1,0,0,743,297,0,0,0,0,0,0,0
4612667,0.06666666666666668,0.125,0.1,0.0,0.055595681030574086,0.06913827655310621,0.017632241813602016,0.0,0.0,0.00558659217877095,0.12181640836674976,0.0,0.45,0.6333333333333333,0.9095890410958904,0.12968299711815562,0.0014084507042253524,1.77,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7773820934288769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4377831031769299,0.2324307396610689,0.0,0.3872970263886916,0.0,0.0,0.0,0,0,1,1,28,297,0,1,0,1380,60,0,1,0,0,1,0,0
5006203,0.2,0.125,0.1,0.06666666666666668,0.14103636127509392,0.09919839679358718,0.11838790931989925,0.06666666666666668,0.0,0.00558659217877095,0.12181640836674976,0.03333333333333333,0.5166666666666667,0.6333333333333333,0.9095890410958904,0.08069164265129683,0.016901408450704224,1.25,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271048547555308,0.0,0.0,0.0,0.2874785024242273,0.2657335899895542,0.0,0.0,0.0,0.542527421555232,0.0,0.0,0.0,0.2448987685419751,0.24764422733958444,0.0,0.0,0.0,0.0,0.21483712695660914,0.0,0.4772032227767994,0.2894088360925541,0.0,0.0,0.0,0.0,2,0,1,0,28,297,0,0,0,535,58,0,0,1,1,1,0,0
2630748,0.4,0.3125,0.4,0.2,0.39621919293872654,0.5,0.21662468513853905,0.4,0.0,0.0111731843575419,0.0031429500379321555,0.5,0.6,0.5777777777777777,0.6821917808219178,0.07492795389048991,0.0,0.9,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311190979647788,0.0,0.0,0.0,0.5560944569029731,0.0,0.0,0.0,0.0,0.0,1,0,1,1,28,297,1,0,0,182,58,0,0,0,0,0,1,1
6972342,0.2,0.25,0.2,0.06666666666666668,0.12964427057582462,0.5,0.11838790931989925,0.06666666666666668,0.05,0.01675977653631285,0.004226725913081175,0.9666666666666668,0.9833333333333332,0.9222222222222224,0.473972602739726,0.005763688760806916,0.0,0.5,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.37542338890297056,0.0,0.0,0.0,0.3472271343895865,0.0,0.0,0.0,0.0,0.3890773389550681,0.0,0.0,0.0,0.3235902371643244,0.0,0.2625462429051334,0.3106447444370084,0.20420945576301588,0.2807220568410924,0.3914846568920352,0.20784965821442566,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,277,0,0,0,541,91,0,0,0,0,0,0,0
6722221,0.13333333333333333,0.125,0.1,0.0,0.11141692545699372,0.2995991983967936,0.04282115869017632,0.06666666666666668,0.05,0.01675977653631285,0.001408908637693725,0.06666666666666668,0.13333333333333333,0.12222222222222222,0.3506849315068493,0.04034582132564842,0.0,0.96,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6318760352051555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653042346971098,0.3716157191625485,0.0,0.0,0.3782400767214256,0.0,0.0,0.0,0.0,0.0,0,0,2,0,28,298,0,0,0,14,45,0,1,0,0,0,1,0
10118391,0.06666666666666668,0.125,0.1,0.0,0.07837986242911273,0.09919839679358718,0.05541561712846348,0.0,0.0,0.00558659217877095,0.0009753982876341172,0.43333333333333335,0.5833333333333334,0.7222222222222222,0.1780821917808219,0.05763688760806916,0.0014084507042253524,1.83,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4673091550820681,0.0,0.0,0.0,0.0,0.0,0.0,0.550090370352844,0.0,0.0,0.0,0.3774162013854932,0.0,0.2794430524815057,0.5084204258024239,0.0,0.0,0.0,0.0,0,0,1,0,28,298,0,1,0,80,194,0,1,0,0,0,0,1
4368716,0.2,0.125,0.1,0.06666666666666668,0.13534031592545928,0.2995991983967936,0.20654911838790926,0.06666666666666668,0.02,0.01675977653631285,0.00964560528882627,0.6333333333333333,0.31666666666666665,0.2111111111111111,0.052054794520547946,0.005763688760806916,0.0,0.36,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330461408344913,0.40621048856563596,0.4806282962262762,0.3159520466845553,0.0,0.0,0.32158415324187256,0.0,0.0,0.0,0.0,0.0,0,0,1,0,28,261,0,0,0,1021,82,0,0,0,0,0,1,0
26223,0.26666666666666666,0.125,0.1,0.13333333333333333,0.1512892429044363,0.1492985971943888,0.17884130982367755,0.2,0.0,0.0111731843575419,0.039449441855424296,0.7666666666666667,0.8833333333333333,0.9222222222222224,0.9808219178082191,0.1239193083573487,0.00563380281690141,0.6,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2253817930907341,0.4555203539955112,0.21970777543542716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417660660010012,0.0,0.19211059042111836,0.0,0.2456334706052605,0.15761709244622452,0.0,0.24519033531950146,0.0,0.0,0.1247805279222251,0.2270264677353809,0.41584110161986,0.0,0.0,0.4612409012505571,0,0,1,0,28,261,0,0,0,1381,247,0,0,0,0,0,0,0
14182438,0.4666666666666667,0.125,0.3,0.26666666666666666,0.21508495082034446,0.0,0.16876574307304787,0.3333333333333333,0.175,0.0111731843575419,0.0006502655250894115,0.3333333333333333,0.36666666666666653,0.5,0.1232876712328767,0.04322766570605188,0.0,3.03,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434240206863435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3988699318048563,0.0,0.0,0.0,0.738642749401277,0.0,0.0,0.0,0.0,0,1,1,1,28,298,10,0,0,9,40,1,0,0,0,1,0,1
5925367,0.2,0.125,0.2,0.06666666666666668,0.1695165880232672,0.3997995991983968,0.09319899244332494,0.0,0.0,0.00558659217877095,0.12181640836674976,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.0136986301369863,0.05763688760806916,0.0014084507042253524,1.03,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.4329168235015984,0.0,0.0,0.0,0.0,0.3807856869848181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995918421333581,0.0,0.2330236622551807,0.3203322858704055,0.0,0.23717750176965535,0.4315222202508112,0.0,0.0,0.4224365256299066,0.0,0,0,1,0,28,261,0,0,0,220,45,0,0,0,0,0,1,0
3417708,0.2,0.125,0.1,0.13333333333333333,0.06470935358998954,0.09919839679358718,0.04282115869017632,0.0,0.075,0.00558659217877095,0.12181640836674976,0.0,0.05,0.36666666666666653,0.8082191780821918,0.3198847262247839,0.002816901408450705,3.58,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25116766249375866,0.4845753907924271,0.2486886767005329,0.0,0.0,0.2209224629744695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5407783239373486,0.0,0.2591780285225223,0.4128136086310379,0.0,0.0,0.24782893658677296,0.0,0.0,1,0,0,0,28,297,0,0,0,1382,25,0,0,0,0,1,2,0
4679555,0.06666666666666668,0.125,0.1,0.0,0.10799929824721292,0.1492985971943888,0.08060453400503778,0.06666666666666668,0.1,0.0111731843575419,0.12181640836674976,0.0,0.0,0.0,0.16986301369863013,0.13544668587896252,0.0,2.1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40775426516584695,0.4322206900872369,0.4367817804907166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36841561523762667,0.0,0.0,0.3022665120035898,0.0,0.0,0.0,0.0,0.4785899086913525,0.0,0.0,0.0,0.0,0.0,0,0,2,1,28,297,0,0,0,1328,53,0,0,0,0,0,1,1
